token_id,rank,rank_label,rarity_score,tier,kind,name,display_name,handle,special
6809,1843,1843/8817,2.78e-14,Uncommon,generative,WizNerdz #6809,,,Standard
8572,1844,1844/8817,2.78e-14,Uncommon,generative,WizNerdz #8572,,,Standard
6911,1845,1845/8817,2.78e-14,Uncommon,generative,WizNerdz #6911,,,Standard
7622,1846,1846/8817,2.79e-14,Uncommon,generative,WizNerdz #7622,,,Standard
8016,1847,1847/8817,2.79e-14,Uncommon,generative,WizNerdz #8016,,,Standard
2313,1848,1848/8817,2.79e-14,Uncommon,generative,WizNerdz #2313,,,Standard
5375,1849,1849/8817,2.79e-14,Uncommon,generative,WizNerdz #5375,,,Standard
8795,1850,1850/8817,2.79e-14,Uncommon,generative,WizNerdz #8795,,,Standard
1539,1851,1851/8817,2.8e-14,Uncommon,generative,WizNerdz #1539,,,Standard
186,1852,1852/8817,2.8e-14,Uncommon,generative,WizNerdz #186,,,Standard
3492,1853,1853/8817,2.81e-14,Uncommon,generative,WizNerdz #3492,,,Standard
6128,1854,1854/8817,2.81e-14,Uncommon,generative,WizNerdz #6128,,,Standard
5264,1855,1855/8817,2.81e-14,Uncommon,generative,WizNerdz #5264,,,Standard
8870,1856,1856/8817,2.81e-14,Uncommon,generative,WizNerdz #8870,,,Standard
6568,1857,1857/8817,2.81e-14,Uncommon,generative,WizNerdz #6568,,,Standard
4332,1858,1858/8817,2.81e-14,Uncommon,generative,WizNerdz #4332,,,Standard
6188,1859,1859/8817,2.82e-14,Uncommon,generative,WizNerdz #6188,,,Standard
7424,1860,1860/8817,2.82e-14,Uncommon,generative,WizNerdz #7424,,,Standard
8265,1861,1861/8817,2.82e-14,Uncommon,generative,WizNerdz #8265,,,Standard
8505,1862,1862/8817,2.82e-14,Uncommon,generative,WizNerdz #8505,,,Standard
8768,1863,1863/8817,2.83e-14,Uncommon,generative,WizNerdz #8768,,,Standard
1132,1864,1864/8817,2.83e-14,Uncommon,generative,WizNerdz #1132,,,Standard
6239,1865,1865/8817,2.83e-14,Uncommon,generative,WizNerdz #6239,,,Standard
6760,1866,1866/8817,2.83e-14,Uncommon,generative,WizNerdz #6760,,,Standard
260,1867,1867/8817,2.84e-14,Uncommon,generative,WizNerdz #260,,,Standard
8482,1868,1868/8817,2.84e-14,Uncommon,generative,WizNerdz #8482,,,Standard
7630,1869,1869/8817,2.84e-14,Uncommon,generative,WizNerdz #7630,,,Standard
8144,1870,1870/8817,2.84e-14,Uncommon,generative,WizNerdz #8144,,,Standard
5163,1871,1871/8817,2.84e-14,Uncommon,generative,WizNerdz #5163,,,Standard
3779,1872,1872/8817,2.84e-14,Uncommon,generative,WizNerdz #3779,,,Standard
8577,1873,1873/8817,2.84e-14,Uncommon,generative,WizNerdz #8577,,,Standard
1057,1874,1874/8817,2.85e-14,Uncommon,generative,WizNerdz #1057,,,Standard
2638,1875,1875/8817,2.85e-14,Uncommon,generative,WizNerdz #2638,,,Standard
435,1876,1876/8817,2.85e-14,Uncommon,generative,WizNerdz #435,,,Standard
3334,1877,1877/8817,2.86e-14,Uncommon,generative,WizNerdz #3334,,,Standard
3143,1878,1878/8817,2.86e-14,Uncommon,generative,WizNerdz #3143,,,Standard
6612,1879,1879/8817,2.86e-14,Uncommon,generative,WizNerdz #6612,,,Standard
8157,1880,1880/8817,2.87e-14,Uncommon,generative,WizNerdz #8157,,,Standard
4345,1881,1881/8817,2.87e-14,Uncommon,generative,WizNerdz #4345,,,Standard
6539,1882,1882/8817,2.87e-14,Uncommon,generative,WizNerdz #6539,,,Standard
1654,1883,1883/8817,2.87e-14,Uncommon,generative,WizNerdz #1654,,,Standard
1294,1884,1884/8817,2.88e-14,Uncommon,generative,WizNerdz #1294,,,Standard
4744,1885,1885/8817,2.88e-14,Uncommon,generative,WizNerdz #4744,,,Standard
1282,1886,1886/8817,2.88e-14,Uncommon,generative,WizNerdz #1282,,,Standard
1428,1887,1887/8817,2.89e-14,Uncommon,generative,WizNerdz #1428,,,Standard
5480,1888,1888/8817,2.89e-14,Uncommon,generative,WizNerdz #5480,,,Standard
5133,1889,1889/8817,2.89e-14,Uncommon,generative,WizNerdz #5133,,,Standard
4566,1890,1890/8817,2.9e-14,Uncommon,generative,WizNerdz #4566,,,Standard
2669,1891,1891/8817,2.9e-14,Uncommon,generative,WizNerdz #2669,,,Standard
6320,1892,1892/8817,2.91e-14,Uncommon,generative,WizNerdz #6320,,,Standard
4970,1893,1893/8817,2.91e-14,Uncommon,generative,WizNerdz #4970,,,Standard
2701,1894,1894/8817,2.92e-14,Uncommon,generative,WizNerdz #2701,,,Standard
1647,1895,1895/8817,2.92e-14,Uncommon,generative,WizNerdz #1647,,,Standard
5953,1896,1896/8817,2.92e-14,Uncommon,generative,WizNerdz #5953,,,Standard
6877,1897,1897/8817,2.93e-14,Uncommon,generative,WizNerdz #6877,,,Standard
4310,1898,1898/8817,2.93e-14,Uncommon,generative,WizNerdz #4310,,,Standard
1552,1899,1899/8817,2.93e-14,Uncommon,generative,WizNerdz #1552,,,Standard
4586,1900,1900/8817,2.93e-14,Uncommon,generative,WizNerdz #4586,,,Standard
3515,1901,1901/8817,2.93e-14,Uncommon,generative,WizNerdz #3515,,,Standard
3763,1902,1902/8817,2.94e-14,Uncommon,generative,WizNerdz #3763,,,Standard
3613,1903,1903/8817,2.94e-14,Uncommon,generative,WizNerdz #3613,,,Standard
6232,1904,1904/8817,2.94e-14,Uncommon,generative,WizNerdz #6232,,,Standard
5536,1905,1905/8817,2.94e-14,Uncommon,generative,WizNerdz #5536,,,Standard
8529,1906,1906/8817,2.95e-14,Uncommon,generative,WizNerdz #8529,,,Standard
1480,1907,1907/8817,2.95e-14,Uncommon,generative,WizNerdz #1480,,,Standard
6774,1908,1908/8817,2.95e-14,Uncommon,generative,WizNerdz #6774,,,Standard
2309,1909,1909/8817,2.95e-14,Uncommon,generative,WizNerdz #2309,,,Standard
3432,1910,1910/8817,2.96e-14,Uncommon,generative,WizNerdz #3432,,,Standard
2518,1911,1911/8817,2.96e-14,Uncommon,generative,WizNerdz #2518,,,Standard
7044,1912,1912/8817,2.96e-14,Uncommon,generative,WizNerdz #7044,,,Standard
3792,1913,1913/8817,2.96e-14,Uncommon,generative,WizNerdz #3792,,,Standard
7050,1914,1914/8817,2.96e-14,Uncommon,generative,WizNerdz #7050,,,Standard
511,1915,1915/8817,2.96e-14,Uncommon,generative,WizNerdz #511,,,Standard
5125,1916,1916/8817,2.96e-14,Uncommon,generative,WizNerdz #5125,,,Standard
5211,1917,1917/8817,2.96e-14,Uncommon,generative,WizNerdz #5211,,,Standard
5561,1918,1918/8817,2.96e-14,Uncommon,generative,WizNerdz #5561,,,Standard
3208,1919,1919/8817,2.97e-14,Uncommon,generative,WizNerdz #3208,,,Standard
4976,1920,1920/8817,2.97e-14,Uncommon,generative,WizNerdz #4976,,,Standard
280,1921,1921/8817,2.97e-14,Uncommon,generative,WizNerdz #280,,,Standard
4839,1922,1922/8817,2.98e-14,Uncommon,generative,WizNerdz #4839,,,Standard
3328,1923,1923/8817,2.98e-14,Uncommon,generative,WizNerdz #3328,,,Standard
6795,1924,1924/8817,2.98e-14,Uncommon,generative,WizNerdz #6795,,,Standard
1503,1925,1925/8817,2.98e-14,Uncommon,generative,WizNerdz #1503,,,Standard
5026,1926,1926/8817,2.98e-14,Uncommon,generative,WizNerdz #5026,,,Standard
6214,1927,1927/8817,2.98e-14,Uncommon,generative,WizNerdz #6214,,,Standard
4149,1928,1928/8817,2.98e-14,Uncommon,generative,WizNerdz #4149,,,Standard
6907,1929,1929/8817,2.98e-14,Uncommon,generative,WizNerdz #6907,,,Standard
7415,1930,1930/8817,2.99e-14,Uncommon,generative,WizNerdz #7415,,,Standard
1504,1931,1931/8817,2.99e-14,Uncommon,generative,WizNerdz #1504,,,Standard
7690,1932,1932/8817,2.99e-14,Uncommon,generative,WizNerdz #7690,,,Standard
5757,1933,1933/8817,2.99e-14,Uncommon,generative,WizNerdz #5757,,,Standard
6838,1934,1934/8817,2.99e-14,Uncommon,generative,WizNerdz #6838,,,Standard
3015,1935,1935/8817,2.99e-14,Uncommon,generative,WizNerdz #3015,,,Standard
1932,1936,1936/8817,2.99e-14,Uncommon,generative,WizNerdz #1932,,,Standard
3646,1937,1937/8817,3e-14,Uncommon,generative,WizNerdz #3646,,,Standard
7177,1938,1938/8817,3e-14,Uncommon,generative,WizNerdz #7177,,,Standard
4850,1939,1939/8817,3e-14,Uncommon,generative,WizNerdz #4850,,,Standard
4305,1940,1940/8817,3e-14,Uncommon,generative,WizNerdz #4305,,,Standard
1597,1941,1941/8817,3e-14,Uncommon,generative,WizNerdz #1597,,,Standard
3041,1942,1942/8817,3e-14,Uncommon,generative,WizNerdz #3041,,,Standard
4255,1943,1943/8817,3.01e-14,Uncommon,generative,WizNerdz #4255,,,Standard
142,1944,1944/8817,3.02e-14,Uncommon,generative,WizNerdz #142,,,Standard
2826,1945,1945/8817,3.02e-14,Uncommon,generative,WizNerdz #2826,,,Standard
4385,1946,1946/8817,3.03e-14,Uncommon,generative,WizNerdz #4385,,,Standard
7863,1947,1947/8817,3.03e-14,Uncommon,generative,WizNerdz #7863,,,Standard
913,1948,1948/8817,3.04e-14,Uncommon,generative,WizNerdz #913,,,Standard
4613,1949,1949/8817,3.04e-14,Uncommon,generative,WizNerdz #4613,,,Standard
3935,1950,1950/8817,3.05e-14,Uncommon,generative,WizNerdz #3935,,,Standard
3315,1951,1951/8817,3.05e-14,Uncommon,generative,WizNerdz #3315,,,Standard
3608,1952,1952/8817,3.05e-14,Uncommon,generative,WizNerdz #3608,,,Standard
3864,1953,1953/8817,3.05e-14,Uncommon,generative,WizNerdz #3864,,,Standard
1697,1954,1954/8817,3.06e-14,Uncommon,generative,WizNerdz #1697,,,Standard
8435,1955,1955/8817,3.06e-14,Uncommon,generative,WizNerdz #8435,,,Standard
4231,1956,1956/8817,3.07e-14,Uncommon,generative,WizNerdz #4231,,,Standard
3654,1957,1957/8817,3.07e-14,Uncommon,generative,WizNerdz #3654,,,Standard
723,1958,1958/8817,3.07e-14,Uncommon,generative,WizNerdz #723,,,Standard
3941,1959,1959/8817,3.07e-14,Uncommon,generative,WizNerdz #3941,,,Standard
2254,1960,1960/8817,3.07e-14,Uncommon,generative,WizNerdz #2254,,,Standard
8504,1961,1961/8817,3.07e-14,Uncommon,generative,WizNerdz #8504,,,Standard
6363,1962,1962/8817,3.07e-14,Uncommon,generative,WizNerdz #6363,,,Standard
4131,1963,1963/8817,3.08e-14,Uncommon,generative,WizNerdz #4131,,,Standard
2147,1964,1964/8817,3.08e-14,Uncommon,generative,WizNerdz #2147,,,Standard
7447,1965,1965/8817,3.08e-14,Uncommon,generative,WizNerdz #7447,,,Standard
7331,1966,1966/8817,3.09e-14,Uncommon,generative,WizNerdz #7331,,,Standard
4687,1967,1967/8817,3.09e-14,Uncommon,generative,WizNerdz #4687,,,Standard
3706,1968,1968/8817,3.09e-14,Uncommon,generative,WizNerdz #3706,,,Standard
2188,1969,1969/8817,3.1e-14,Uncommon,generative,WizNerdz #2188,,,Standard
2312,1970,1970/8817,3.1e-14,Uncommon,generative,WizNerdz #2312,,,Standard
1305,1971,1971/8817,3.1e-14,Uncommon,generative,WizNerdz #1305,,,Standard
3323,1972,1972/8817,3.1e-14,Uncommon,generative,WizNerdz #3323,,,Standard
3011,1973,1973/8817,3.11e-14,Uncommon,generative,WizNerdz #3011,,,Standard
7006,1974,1974/8817,3.11e-14,Uncommon,generative,WizNerdz #7006,,,Standard
3219,1975,1975/8817,3.11e-14,Uncommon,generative,WizNerdz #3219,,,Standard
7375,1976,1976/8817,3.11e-14,Uncommon,generative,WizNerdz #7375,,,Standard
4459,1977,1977/8817,3.11e-14,Uncommon,generative,WizNerdz #4459,,,Standard
7940,1978,1978/8817,3.12e-14,Uncommon,generative,WizNerdz #7940,,,Standard
147,1979,1979/8817,3.13e-14,Uncommon,generative,WizNerdz #147,,,Standard
5079,1980,1980/8817,3.13e-14,Uncommon,generative,WizNerdz #5079,,,Standard
7679,1981,1981/8817,3.13e-14,Uncommon,generative,WizNerdz #7679,,,Standard
3657,1982,1982/8817,3.13e-14,Uncommon,generative,WizNerdz #3657,,,Standard
6952,1983,1983/8817,3.14e-14,Uncommon,generative,WizNerdz #6952,,,Standard
3037,1984,1984/8817,3.14e-14,Uncommon,generative,WizNerdz #3037,,,Standard
4723,1985,1985/8817,3.14e-14,Uncommon,generative,WizNerdz #4723,,,Standard
6730,1986,1986/8817,3.14e-14,Uncommon,generative,WizNerdz #6730,,,Standard
2095,1987,1987/8817,3.15e-14,Uncommon,generative,WizNerdz #2095,,,Standard
5681,1988,1988/8817,3.15e-14,Uncommon,generative,WizNerdz #5681,,,Standard
7128,1989,1989/8817,3.15e-14,Uncommon,generative,WizNerdz #7128,,,Standard
1863,1990,1990/8817,3.15e-14,Uncommon,generative,WizNerdz #1863,,,Standard
1750,1991,1991/8817,3.15e-14,Uncommon,generative,WizNerdz #1750,,,Standard
3527,1992,1992/8817,3.16e-14,Uncommon,generative,WizNerdz #3527,,,Standard
5166,1993,1993/8817,3.16e-14,Uncommon,generative,WizNerdz #5166,,,Standard
918,1994,1994/8817,3.16e-14,Uncommon,generative,WizNerdz #918,,,Standard
5368,1995,1995/8817,3.16e-14,Uncommon,generative,WizNerdz #5368,,,Standard
3108,1996,1996/8817,3.16e-14,Uncommon,generative,WizNerdz #3108,,,Standard
8743,1997,1997/8817,3.16e-14,Uncommon,generative,WizNerdz #8743,,,Standard
8670,1998,1998/8817,3.16e-14,Uncommon,generative,WizNerdz #8670,,,Standard
8034,1999,1999/8817,3.17e-14,Uncommon,generative,WizNerdz #8034,,,Standard
1995,2000,2000/8817,3.18e-14,Uncommon,generative,WizNerdz #1995,,,Standard
7186,2001,2001/8817,3.18e-14,Uncommon,generative,WizNerdz #7186,,,Standard
1636,2002,2002/8817,3.18e-14,Uncommon,generative,WizNerdz #1636,,,Standard
5879,2003,2003/8817,3.19e-14,Uncommon,generative,WizNerdz #5879,,,Standard
7362,2004,2004/8817,3.19e-14,Uncommon,generative,WizNerdz #7362,,,Standard
4139,2005,2005/8817,3.19e-14,Uncommon,generative,WizNerdz #4139,,,Standard
5072,2006,2006/8817,3.19e-14,Uncommon,generative,WizNerdz #5072,,,Standard
5325,2007,2007/8817,3.2e-14,Uncommon,generative,WizNerdz #5325,,,Standard
5081,2008,2008/8817,3.2e-14,Uncommon,generative,WizNerdz #5081,,,Standard
3785,2009,2009/8817,3.2e-14,Uncommon,generative,WizNerdz #3785,,,Standard
5800,2010,2010/8817,3.21e-14,Uncommon,generative,WizNerdz #5800,,,Standard
3421,2011,2011/8817,3.21e-14,Uncommon,generative,WizNerdz #3421,,,Standard
5655,2012,2012/8817,3.21e-14,Uncommon,generative,WizNerdz #5655,,,Standard
6407,2013,2013/8817,3.21e-14,Uncommon,generative,WizNerdz #6407,,,Standard
5280,2014,2014/8817,3.22e-14,Uncommon,generative,WizNerdz #5280,,,Standard
4957,2015,2015/8817,3.22e-14,Uncommon,generative,WizNerdz #4957,,,Standard
5491,2016,2016/8817,3.22e-14,Uncommon,generative,WizNerdz #5491,,,Standard
3413,2017,2017/8817,3.23e-14,Uncommon,generative,WizNerdz #3413,,,Standard
917,2018,2018/8817,3.23e-14,Uncommon,generative,WizNerdz #917,,,Standard
835,2019,2019/8817,3.24e-14,Uncommon,generative,WizNerdz #835,,,Standard
7427,2020,2020/8817,3.24e-14,Uncommon,generative,WizNerdz #7427,,,Standard
7490,2021,2021/8817,3.24e-14,Uncommon,generative,WizNerdz #7490,,,Standard
4411,2022,2022/8817,3.24e-14,Uncommon,generative,WizNerdz #4411,,,Standard
2201,2023,2023/8817,3.25e-14,Uncommon,generative,WizNerdz #2201,,,Standard
6445,2024,2024/8817,3.25e-14,Uncommon,generative,WizNerdz #6445,,,Standard
2136,2025,2025/8817,3.25e-14,Uncommon,generative,WizNerdz #2136,,,Standard
6353,2026,2026/8817,3.25e-14,Uncommon,generative,WizNerdz #6353,,,Standard
3487,2027,2027/8817,3.25e-14,Uncommon,generative,WizNerdz #3487,,,Standard
1722,2028,2028/8817,3.25e-14,Uncommon,generative,WizNerdz #1722,,,Standard
7299,2029,2029/8817,3.26e-14,Uncommon,generative,WizNerdz #7299,,,Standard
2441,2030,2030/8817,3.27e-14,Uncommon,generative,WizNerdz #2441,,,Standard
8520,2031,2031/8817,3.27e-14,Uncommon,generative,WizNerdz #8520,,,Standard
2765,2032,2032/8817,3.27e-14,Uncommon,generative,WizNerdz #2765,,,Standard
8388,2033,2033/8817,3.27e-14,Uncommon,generative,WizNerdz #8388,,,Standard
6902,2034,2034/8817,3.27e-14,Uncommon,generative,WizNerdz #6902,,,Standard
1520,2035,2035/8817,3.28e-14,Uncommon,generative,WizNerdz #1520,,,Standard
1367,2036,2036/8817,3.28e-14,Uncommon,generative,WizNerdz #1367,,,Standard
8056,2037,2037/8817,3.28e-14,Uncommon,generative,WizNerdz #8056,,,Standard
8523,2038,2038/8817,3.29e-14,Uncommon,generative,WizNerdz #8523,,,Standard
2870,2039,2039/8817,3.29e-14,Uncommon,generative,WizNerdz #2870,,,Standard
2184,2040,2040/8817,3.3e-14,Uncommon,generative,WizNerdz #2184,,,Standard
7157,2041,2041/8817,3.3e-14,Uncommon,generative,WizNerdz #7157,,,Standard
2233,2042,2042/8817,3.3e-14,Uncommon,generative,WizNerdz #2233,,,Standard
5376,2043,2043/8817,3.3e-14,Uncommon,generative,WizNerdz #5376,,,Standard
7722,2044,2044/8817,3.3e-14,Uncommon,generative,WizNerdz #7722,,,Standard
4648,2045,2045/8817,3.31e-14,Uncommon,generative,WizNerdz #4648,,,Standard
7937,2046,2046/8817,3.32e-14,Uncommon,generative,WizNerdz #7937,,,Standard
3622,2047,2047/8817,3.32e-14,Uncommon,generative,WizNerdz #3622,,,Standard
4463,2048,2048/8817,3.32e-14,Uncommon,generative,WizNerdz #4463,,,Standard
8285,2049,2049/8817,3.33e-14,Uncommon,generative,WizNerdz #8285,,,Standard
956,2050,2050/8817,3.33e-14,Uncommon,generative,WizNerdz #956,,,Standard
8184,2051,2051/8817,3.33e-14,Uncommon,generative,WizNerdz #8184,,,Standard
1118,2052,2052/8817,3.33e-14,Uncommon,generative,WizNerdz #1118,,,Standard
3081,2053,2053/8817,3.34e-14,Uncommon,generative,WizNerdz #3081,,,Standard
5331,2054,2054/8817,3.34e-14,Uncommon,generative,WizNerdz #5331,,,Standard
7662,2055,2055/8817,3.35e-14,Uncommon,generative,WizNerdz #7662,,,Standard
8873,2056,2056/8817,3.35e-14,Uncommon,generative,WizNerdz #8873,,,Standard
736,2057,2057/8817,3.35e-14,Uncommon,generative,WizNerdz #736,,,Standard
1970,2058,2058/8817,3.35e-14,Uncommon,generative,WizNerdz #1970,,,Standard
6084,2059,2059/8817,3.35e-14,Uncommon,generative,WizNerdz #6084,,,Standard
1701,2060,2060/8817,3.36e-14,Uncommon,generative,WizNerdz #1701,,,Standard
1148,2061,2061/8817,3.36e-14,Uncommon,generative,WizNerdz #1148,,,Standard
8884,2062,2062/8817,3.36e-14,Uncommon,generative,WizNerdz #8884,,,Standard
406,2063,2063/8817,3.37e-14,Uncommon,generative,WizNerdz #406,,,Standard
4280,2064,2064/8817,3.37e-14,Uncommon,generative,WizNerdz #4280,,,Standard
8887,2065,2065/8817,3.37e-14,Uncommon,generative,WizNerdz #8887,,,Standard
801,2066,2066/8817,3.37e-14,Uncommon,generative,WizNerdz #801,,,Standard
6787,2067,2067/8817,3.38e-14,Uncommon,generative,WizNerdz #6787,,,Standard
453,2068,2068/8817,3.38e-14,Uncommon,generative,WizNerdz #453,,,Standard
4146,2069,2069/8817,3.38e-14,Uncommon,generative,WizNerdz #4146,,,Standard
7858,2070,2070/8817,3.38e-14,Uncommon,generative,WizNerdz #7858,,,Standard
7948,2071,2071/8817,3.38e-14,Uncommon,generative,WizNerdz #7948,,,Standard
6841,2072,2072/8817,3.38e-14,Uncommon,generative,WizNerdz #6841,,,Standard
3749,2073,2073/8817,3.38e-14,Uncommon,generative,WizNerdz #3749,,,Standard
4998,2074,2074/8817,3.39e-14,Uncommon,generative,WizNerdz #4998,,,Standard
6693,2075,2075/8817,3.39e-14,Uncommon,generative,WizNerdz #6693,,,Standard
6428,2076,2076/8817,3.39e-14,Uncommon,generative,WizNerdz #6428,,,Standard
8705,2077,2077/8817,3.4e-14,Uncommon,generative,WizNerdz #8705,,,Standard
6213,2078,2078/8817,3.41e-14,Uncommon,generative,WizNerdz #6213,,,Standard
88,2079,2079/8817,3.41e-14,Uncommon,generative,WizNerdz #88,,,Standard
1638,2080,2080/8817,3.41e-14,Uncommon,generative,WizNerdz #1638,,,Standard
2967,2081,2081/8817,3.42e-14,Uncommon,generative,WizNerdz #2967,,,Standard
2665,2082,2082/8817,3.42e-14,Uncommon,generative,WizNerdz #2665,,,Standard
3645,2083,2083/8817,3.42e-14,Uncommon,generative,WizNerdz #3645,,,Standard
1455,2084,2084/8817,3.42e-14,Uncommon,generative,WizNerdz #1455,,,Standard
7875,2085,2085/8817,3.43e-14,Uncommon,generative,WizNerdz #7875,,,Standard
2488,2086,2086/8817,3.43e-14,Uncommon,generative,WizNerdz #2488,,,Standard
5420,2087,2087/8817,3.43e-14,Uncommon,generative,WizNerdz #5420,,,Standard
5371,2088,2088/8817,3.43e-14,Uncommon,generative,WizNerdz #5371,,,Standard
6131,2089,2089/8817,3.43e-14,Uncommon,generative,WizNerdz #6131,,,Standard
8601,2090,2090/8817,3.43e-14,Uncommon,generative,WizNerdz #8601,,,Standard
8095,2091,2091/8817,3.43e-14,Uncommon,generative,WizNerdz #8095,,,Standard
8088,2092,2092/8817,3.43e-14,Uncommon,generative,WizNerdz #8088,,,Standard
6800,2093,2093/8817,3.43e-14,Uncommon,generative,WizNerdz #6800,,,Standard
3119,2094,2094/8817,3.43e-14,Uncommon,generative,WizNerdz #3119,,,Standard
2714,2095,2095/8817,3.44e-14,Uncommon,generative,WizNerdz #2714,,,Standard
6542,2096,2096/8817,3.44e-14,Uncommon,generative,WizNerdz #6542,,,Standard
6812,2097,2097/8817,3.44e-14,Uncommon,generative,WizNerdz #6812,,,Standard
6752,2098,2098/8817,3.44e-14,Uncommon,generative,WizNerdz #6752,,,Standard
676,2099,2099/8817,3.44e-14,Uncommon,generative,WizNerdz #676,,,Standard
6351,2100,2100/8817,3.44e-14,Uncommon,generative,WizNerdz #6351,,,Standard
2545,2101,2101/8817,3.45e-14,Uncommon,generative,WizNerdz #2545,,,Standard
3547,2102,2102/8817,3.45e-14,Uncommon,generative,WizNerdz #3547,,,Standard
2175,2103,2103/8817,3.45e-14,Uncommon,generative,WizNerdz #2175,,,Standard
1258,2104,2104/8817,3.46e-14,Uncommon,generative,WizNerdz #1258,,,Standard
1173,2105,2105/8817,3.46e-14,Uncommon,generative,WizNerdz #1173,,,Standard
7234,2106,2106/8817,3.46e-14,Uncommon,generative,WizNerdz #7234,,,Standard
6865,2107,2107/8817,3.46e-14,Uncommon,generative,WizNerdz #6865,,,Standard
5634,2108,2108/8817,3.46e-14,Uncommon,generative,WizNerdz #5634,,,Standard
6622,2109,2109/8817,3.46e-14,Uncommon,generative,WizNerdz #6622,,,Standard
4413,2110,2110/8817,3.46e-14,Uncommon,generative,WizNerdz #4413,,,Standard
4031,2111,2111/8817,3.47e-14,Uncommon,generative,WizNerdz #4031,,,Standard
7404,2112,2112/8817,3.47e-14,Uncommon,generative,WizNerdz #7404,,,Standard
694,2113,2113/8817,3.47e-14,Uncommon,generative,WizNerdz #694,,,Standard
1933,2114,2114/8817,3.47e-14,Uncommon,generative,WizNerdz #1933,,,Standard
2051,2115,2115/8817,3.47e-14,Uncommon,generative,WizNerdz #2051,,,Standard
1334,2116,2116/8817,3.47e-14,Uncommon,generative,WizNerdz #1334,,,Standard
7035,2117,2117/8817,3.48e-14,Uncommon,generative,WizNerdz #7035,,,Standard
7898,2118,2118/8817,3.49e-14,Uncommon,generative,WizNerdz #7898,,,Standard
7111,2119,2119/8817,3.49e-14,Uncommon,generative,WizNerdz #7111,,,Standard
2934,2120,2120/8817,3.49e-14,Uncommon,generative,WizNerdz #2934,,,Standard
7129,2121,2121/8817,3.5e-14,Uncommon,generative,WizNerdz #7129,,,Standard
4076,2122,2122/8817,3.5e-14,Uncommon,generative,WizNerdz #4076,,,Standard
6888,2123,2123/8817,3.5e-14,Uncommon,generative,WizNerdz #6888,,,Standard
7446,2124,2124/8817,3.5e-14,Uncommon,generative,WizNerdz #7446,,,Standard
6250,2125,2125/8817,3.5e-14,Uncommon,generative,WizNerdz #6250,,,Standard
7341,2126,2126/8817,3.5e-14,Uncommon,generative,WizNerdz #7341,,,Standard
